"species","year","lat","long"
"Stephanolepis diaspros",2018,33.204933,11.422919
"Stephanolepis diaspros",2017,33.229148,11.212341
"Stephanolepis diaspros",2018,33.268259,11.194983
"Stephanolepis diaspros",2015,33.6596,10.913
"Stephanolepis diaspros",2017,33.682577,10.925578
"Stephanolepis diaspros",2018,33.700846,10.361512
"Stephanolepis diaspros",2018,33.7272,10.9744
"Stephanolepis diaspros",2018,33.889402,10.85796
"Stephanolepis diaspros",2018,34.638494,33.010439
"Stephanolepis diaspros",2018,34.987199,25.540872
"Stephanolepis diaspros",2019,35.127871,25.744351
"Stephanolepis diaspros",2012,35.148854,25.724366
"Stephanolepis diaspros",2019,35.25595,26.223277
"Stephanolepis diaspros",2019,35.256931,25.73966
"Stephanolepis diaspros",2016,35.259255,25.737145
"Stephanolepis diaspros",2007,35.284349,25.758901
"Stephanolepis diaspros",2018,35.354608,25.043811
"Stephanolepis diaspros",2011,35.470375,24.125695
"Stephanolepis diaspros",2007,35.472237,24.149785
"Stephanolepis diaspros",2015,35.512247,12.63505
"Stephanolepis diaspros",2018,35.81925,14.451753
"Stephanolepis diaspros",2019,35.913649,14.50816
"Stephanolepis diaspros",2019,35.967819,14.321494
"Stephanolepis diaspros",2016,35.98905,14.329684
"Stephanolepis diaspros",2018,36.00438,14.324965
"Stephanolepis diaspros",2019,36.029218,14.215154
"Stephanolepis diaspros",2019,36.029218,14.215154
"Stephanolepis diaspros",2018,36.460535,25.370299
"Stephanolepis diaspros",1997,36.52933,35.562644
"Stephanolepis diaspros",1997,36.537065,35.460653
"Stephanolepis diaspros",2010,36.53966667,29.05288333
"Stephanolepis diaspros",2017,36.628283,15.021069
"Stephanolepis diaspros",2011,36.661727,28.851259
"Stephanolepis diaspros",2018,36.697304,25.286197
"Stephanolepis diaspros",2017,36.717794,14.832802
"Stephanolepis diaspros",2002,36.7401,23.0473
"Stephanolepis diaspros",2000,36.742479,11.98786
"Stephanolepis diaspros",2017,36.777202,14.541919
"Stephanolepis diaspros",2018,36.809298,10.30941
"Stephanolepis diaspros",2018,36.834499,11.113128
"Stephanolepis diaspros",2016,36.8738,14.41053
"Stephanolepis diaspros",2018,36.87681111,25.92649722
"Stephanolepis diaspros",2016,36.881691,14.417777
"Stephanolepis diaspros",2017,36.88986,10.347623
"Stephanolepis diaspros",2017,36.895625,14.411305
"Stephanolepis diaspros",2016,36.9357,14.297266
"Stephanolepis diaspros",2017,36.959281,8.669315
"Stephanolepis diaspros",2018,36.965219,27.461552
"Stephanolepis diaspros",2010,36.977744,28.215386
"Stephanolepis diaspros",2009,36.99504444,25.13543056
"Stephanolepis diaspros",2015,36.99568056,25.11518056
"Stephanolepis diaspros",2018,37.020688,10.90964
"Stephanolepis diaspros",2015,37.167785,10.194565
"Stephanolepis diaspros",2017,37.217,10.452
"Stephanolepis diaspros",2018,37.451,8.795
"Stephanolepis diaspros",2018,37.519621,22.859439
"Stephanolepis diaspros",2018,37.59033333,24.70216667
"Stephanolepis diaspros",2015,37.681204,23.940434
"Stephanolepis diaspros",2001,37.7211,23.377
"Stephanolepis diaspros",2017,37.812347,20.912972
"Stephanolepis diaspros",2002,37.8319,23.1352
"Stephanolepis diaspros",2002,37.8362,23.127
"Stephanolepis diaspros",2001,37.8395,23.063
"Stephanolepis diaspros",2001,37.8395,23.063
"Stephanolepis diaspros",2002,37.8411,23.1143
"Stephanolepis diaspros",2001,37.8443,23.039
"Stephanolepis diaspros",2012,37.8776,27.2654
"Stephanolepis diaspros",2013,37.878017,27.264857
"Stephanolepis diaspros",2018,37.889475,24.016183
"Stephanolepis diaspros",2018,37.9654598,24.0155862
"Stephanolepis diaspros",2017,38.0167,15.65
"Stephanolepis diaspros",2018,38.157982,24.061147
"Stephanolepis diaspros",2016,38.2885,23.9366
"Stephanolepis diaspros",2018,38.29721,23.900995
"Stephanolepis diaspros",2002,38.3368,21.1273
"Stephanolepis diaspros",2019,38.885396,22.807462
"Stephanolepis diaspros",2019,38.893094,22.582669
"Stephanolepis diaspros",2018,38.926222,22.85569
"Stephanolepis diaspros",2019,39.506669,23.081852
"Stephanolepis diaspros",2020,36.36736111,28.24241667
"Stephanolepis diaspros",2020,36.42541667,28.16463889
"Stephanolepis diaspros",2022,35.89813,27.818384
"Stephanolepis diaspros",2009,34.997408,25.757597
"Stephanolepis diaspros",2009,35.004908,25.683744
"Stephanolepis diaspros",2009,35.024739,25.994
"Stephanolepis diaspros",2009,35.029792,25.989081
"Stephanolepis diaspros",2009,35.117231,25.811508
"Stephanolepis diaspros",2009,35.138917,25.738611
"Stephanolepis diaspros",2009,35.157586,25.863244
"Stephanolepis diaspros",2009,35.173194,25.717917
"Stephanolepis diaspros",2009,35.248056,25.737639
"Stephanolepis diaspros",2009,35.250672,25.737064
"Stephanolepis diaspros",2009,35.313694,25.756983
"Stephanolepis diaspros",2006,35.279971,25.733263
"Stephanolepis diaspros",1993,35.987278,14.342222
"Stephanolepis diaspros",2009,38.2937,25.9531
"Stephanolepis diaspros",2000,37.040978,28.320643
"Stephanolepis diaspros",2006,36.894,27.305517
"Stephanolepis diaspros",2006,36.918213,27.24571
"Stephanolepis diaspros",2014,36.476469,22.983372
"Stephanolepis diaspros",2013,33.262467,35.193217
"Stephanolepis diaspros",2013,33.267867,35.182433
"Stephanolepis diaspros",2013,33.286917,35.195633
"Stephanolepis diaspros",2012,33.582967,35.3659
"Stephanolepis diaspros",2012,34.298017,35.669567
"Stephanolepis diaspros",2012,34.303317,35.665817
"Stephanolepis diaspros",2012,34.31165,35.695667
"Stephanolepis diaspros",2012,34.313883,35.687167
"Stephanolepis diaspros",2012,34.316433,35.6683
"Stephanolepis diaspros",2012,34.316783,35.703633
"Stephanolepis diaspros",2013,34.318933,35.66965
"Stephanolepis diaspros",2012,34.357983,35.71845
"Stephanolepis diaspros",2013,34.361267,35.719683
"Stephanolepis diaspros",2012,34.36835,35.7289
"Stephanolepis diaspros",2014,31.76474328,34.50838518
"Stephanolepis diaspros",2020,31.76474328,34.50838518
"Stephanolepis diaspros",2018,31.87049328,34.53232518
"Stephanolepis diaspros",2018,31.89749328,34.61212518
"Stephanolepis diaspros",2017,31.91999328,34.62542518
"Stephanolepis diaspros",2014,31.91999328,34.67330518
"Stephanolepis diaspros",2015,31.91999328,34.67330518
"Stephanolepis diaspros",2018,31.94924328,34.64670518
"Stephanolepis diaspros",2018,31.94924328,34.64670518
"Stephanolepis diaspros",2019,31.94924328,34.64670518
"Stephanolepis diaspros",2019,31.94924328,34.64670518
"Stephanolepis diaspros",2019,31.94924328,34.64670518
"Stephanolepis diaspros",2019,31.94924328,34.64670518
"Stephanolepis diaspros",2019,31.94924328,34.64670518
"Stephanolepis diaspros",2019,31.94924328,34.64670518
"Stephanolepis diaspros",2020,31.94924328,34.68660518
"Stephanolepis diaspros",2019,31.96499328,34.65734518
"Stephanolepis diaspros",2014,31.97624328,34.62010518
"Stephanolepis diaspros",2018,31.97624328,34.66000518
"Stephanolepis diaspros",2018,31.97624328,34.66000518
"Stephanolepis diaspros",2017,31.99199328,34.60680518
"Stephanolepis diaspros",2014,31.99199328,34.66798518
"Stephanolepis diaspros",2017,31.99199328,34.66798518
"Stephanolepis diaspros",2019,31.99199328,34.66798518
"Stephanolepis diaspros",2019,31.99199328,34.66798518
"Stephanolepis diaspros",2017,32.00549328,34.67330518
"Stephanolepis diaspros",2017,32.01899328,34.67596518
"Stephanolepis diaspros",2017,32.01899328,34.67596518
"Stephanolepis diaspros",2017,32.01899328,34.67596518
"Stephanolepis diaspros",2017,32.01899328,34.67596518
"Stephanolepis diaspros",2017,32.01899328,34.67596518
"Stephanolepis diaspros",2018,32.01899328,34.67596518
"Stephanolepis diaspros",2020,32.01899328,34.71852518
"Stephanolepis diaspros",2017,32.02574328,34.67862518
"Stephanolepis diaspros",2019,32.02574328,34.67862518
"Stephanolepis diaspros",2019,32.02574328,34.67862518
"Stephanolepis diaspros",2019,32.02574328,34.67862518
"Stephanolepis diaspros",2019,32.02574328,34.67862518
"Stephanolepis diaspros",2014,32.04824328,34.68926518
"Stephanolepis diaspros",2017,32.04824328,34.68926518
"Stephanolepis diaspros",2017,32.04824328,34.68926518
"Stephanolepis diaspros",2017,32.04824328,34.68926518
"Stephanolepis diaspros",2017,32.04824328,34.68926518
"Stephanolepis diaspros",2017,32.04824328,34.68926518
"Stephanolepis diaspros",2017,32.04824328,34.68926518
"Stephanolepis diaspros",2020,32.04824328,34.68926518
"Stephanolepis diaspros",2017,32.05274328,34.69192518
"Stephanolepis diaspros",2017,32.05274328,34.69192518
"Stephanolepis diaspros",2017,32.05274328,34.69192518
"Stephanolepis diaspros",2017,32.08199328,34.64404518
"Stephanolepis diaspros",2017,32.08199328,34.70788518
"Stephanolepis diaspros",2014,32.10449328,34.71852518
"Stephanolepis diaspros",2014,32.10449328,34.71852518
"Stephanolepis diaspros",2014,32.10449328,34.71852518
"Stephanolepis diaspros",2018,32.10449328,34.71852518
"Stephanolepis diaspros",2018,32.11124328,34.65468518
"Stephanolepis diaspros",2014,32.11124328,34.71852518
"Stephanolepis diaspros",2017,32.11124328,34.71852518
"Stephanolepis diaspros",2019,32.11124328,34.71852518
"Stephanolepis diaspros",2019,32.11124328,34.71852518
"Stephanolepis diaspros",2020,32.11124328,34.75576518
"Stephanolepis diaspros",2014,32.13374328,34.66000518
"Stephanolepis diaspros",2014,32.13374328,34.73448518
"Stephanolepis diaspros",2014,32.13374328,34.73448518
"Stephanolepis diaspros",2014,32.13374328,34.73448518
"Stephanolepis diaspros",2015,32.13374328,34.73448518
"Stephanolepis diaspros",2017,32.13374328,34.73448518
"Stephanolepis diaspros",2014,32.13374328,34.76640518
"Stephanolepis diaspros",2015,32.13374328,34.76640518
"Stephanolepis diaspros",2014,32.13824328,34.73448518
"Stephanolepis diaspros",2017,32.13824328,34.73448518
"Stephanolepis diaspros",2018,32.13824328,34.73448518
"Stephanolepis diaspros",2018,32.13824328,34.73448518
"Stephanolepis diaspros",2019,32.13824328,34.73448518
"Stephanolepis diaspros",2014,32.16074328,34.73980518
"Stephanolepis diaspros",2014,32.16074328,34.73980518
"Stephanolepis diaspros",2014,32.16074328,34.73980518
"Stephanolepis diaspros",2017,32.16074328,34.73980518
"Stephanolepis diaspros",2017,32.16074328,34.73980518
"Stephanolepis diaspros",2019,32.16299328,34.73980518
"Stephanolepis diaspros",2017,32.18774328,34.74778518
"Stephanolepis diaspros",2019,32.19224328,34.75044518
"Stephanolepis diaspros",2019,32.19224328,34.75044518
"Stephanolepis diaspros",2020,32.21924328,34.69458518
"Stephanolepis diaspros",2017,32.21924328,34.76108518
"Stephanolepis diaspros",2017,32.21924328,34.76108518
"Stephanolepis diaspros",2017,32.21924328,34.76108518
"Stephanolepis diaspros",2018,32.21924328,34.76108518
"Stephanolepis diaspros",2019,32.24624328,34.77704518
"Stephanolepis diaspros",2019,32.24624328,34.77704518
"Stephanolepis diaspros",2017,32.26199328,34.78502518
"Stephanolepis diaspros",2017,32.28899328,34.71852518
"Stephanolepis diaspros",2017,32.28899328,34.71852518
"Stephanolepis diaspros",2017,32.28899328,34.78502518
"Stephanolepis diaspros",2017,32.28899328,34.78502518
"Stephanolepis diaspros",2017,32.28899328,34.78502518
"Stephanolepis diaspros",2015,32.30699328,34.82226518
"Stephanolepis diaspros",2017,32.50499328,34.79566518
"Stephanolepis diaspros",2018,33.752669,10.423793
"Stephanolepis diaspros",2021,33.8419444,10.2693389
"Stephanolepis diaspros",2020,33.8952,10.6175
"Stephanolepis diaspros",2020,33.8952,10.6175
"Stephanolepis diaspros",2021,34.695706,11.196679
"Stephanolepis diaspros",2021,34.951507,24.754255
"Stephanolepis diaspros",2020,35.25614,25.74105
"Stephanolepis diaspros",2020,35.25614,25.74105
"Stephanolepis diaspros",2021,35.25614,25.74105
"Stephanolepis diaspros",2020,35.257,25.745
"Stephanolepis diaspros",2021,35.26766,25.7313
"Stephanolepis diaspros",2020,35.354098,25.042934
"Stephanolepis diaspros",2021,35.3597,33.2003
"Stephanolepis diaspros",2021,35.3605,33.6457
"Stephanolepis diaspros",2021,35.3611,33.1886
"Stephanolepis diaspros",2021,35.3612,33.1952
"Stephanolepis diaspros",2021,35.3623,33.6497
"Stephanolepis diaspros",2021,35.363,33.1968
"Stephanolepis diaspros",2021,35.4003,32.9159
"Stephanolepis diaspros",2020,35.478326,24.109152
"Stephanolepis diaspros",2020,35.478326,24.109152
"Stephanolepis diaspros",2020,35.478326,24.109152
"Stephanolepis diaspros",2021,35.6823,34.5793
"Stephanolepis diaspros",2021,35.7766,10.8533
"Stephanolepis diaspros",2021,35.830252,14.532582
"Stephanolepis diaspros",2019,35.854631,12.863508
"Stephanolepis diaspros",2020,35.890372,14.524524
"Stephanolepis diaspros",2021,35.893329,14.518317
"Stephanolepis diaspros",2021,35.896706,14.500144
"Stephanolepis diaspros",2020,35.897596,14.495557
"Stephanolepis diaspros",2021,35.89763,14.495588
"Stephanolepis diaspros",2021,35.901178,14.50417
"Stephanolepis diaspros",2021,35.902113,14.51458
"Stephanolepis diaspros",2021,35.90265,14.520655
"Stephanolepis diaspros",2021,35.902743,14.506564
"Stephanolepis diaspros",2021,35.902849,14.515809
"Stephanolepis diaspros",2021,35.903996,14.496202
"Stephanolepis diaspros",2021,35.9215,10.6938
"Stephanolepis diaspros",2021,35.923238,14.342855
"Stephanolepis diaspros",2020,36.360993,25.402706
"Stephanolepis diaspros",2021,36.371656,28.229787
"Stephanolepis diaspros",2021,36.386741,28.250542
"Stephanolepis diaspros",2020,36.721556,24.458161
"Stephanolepis diaspros",2018,36.7491,11.1227
"Stephanolepis diaspros",2021,36.9482,10.7094
"Stephanolepis diaspros",2021,36.9482,10.7094
"Stephanolepis diaspros",2020,36.96133074,25.4055764
"Stephanolepis diaspros",2021,37.137056,24.462564
"Stephanolepis diaspros",2021,37.137575,24.454921
"Stephanolepis diaspros",2020,37.231032,9.86495
"Stephanolepis diaspros",2021,37.692277,26.726515
"Stephanolepis diaspros",2021,37.69394,24.061555
"Stephanolepis diaspros",2021,37.699757,20.99059
"Stephanolepis diaspros",2020,37.965812,23.36558
"Stephanolepis diaspros",2020,38.009511,23.57595
"Stephanolepis diaspros",2020,38.758791,22.861493
"Stephanolepis diaspros",2020,38.773262,23.019338
"Stephanolepis diaspros",2020,38.835857,22.887996
"Stephanolepis diaspros",2020,39.314764,26.04566
"Stephanolepis diaspros",2021,40.270499,23.143871
"Stephanolepis diaspros",2021,40.5854,22.9306
"Stephanolepis diaspros ",2019,33.088567,35.1046
"Stephanolepis diaspros ",2019,33.0931,35.103967
"Stephanolepis diaspros",1994,31.251518,32.373402
"Stephanolepis diaspros",2014,37.1906,26.4327
"Stephanolepis diaspros",2018,35.778044,10.834568
"Stephanolepis diaspros",2019,37.276841,9.878607
"Stephanolepis diaspros",2019,37.294556,9.934722
"Stephanolepis diaspros",2005,31.902044,15.385323
"Stephanolepis diaspros",2005,32.078889,23.967276
"Stephanolepis diaspros",2005,32.130018,20.006781
"Stephanolepis diaspros",2005,32.89112,13.159904
"Stephanolepis diaspros",2019,34.132531,35.639311
"Stephanolepis diaspros",2019,34.208119,35.636422
"Stephanolepis diaspros",2019,34.208297,35.640575
"Stephanolepis diaspros",2019,34.2227,35.652528
"Stephanolepis diaspros",2019,34.236208,35.655869
"Stephanolepis diaspros",2019,34.254986,35.648208
"Stephanolepis diaspros",2019,34.256283,35.654356
"Stephanolepis diaspros",2019,34.275133,35.634167
"Stephanolepis diaspros",2019,34.275133,35.634167
"Stephanolepis diaspros",2018,36.90018,15.15259
"Stephanolepis diaspros",2019,36.74855,15.12142
"Stephanolepis diaspros ",2019,36.75036,15.11773
"Stephanolepis diaspros",2019,32.892622,35.029223
"Stephanolepis diaspros",2019,32.902386,34.992545
"Stephanolepis diaspros",2019,32.905988,34.921261
"Stephanolepis diaspros",2016,35.360894,33.258525
"Stephanolepis diaspros",2016,35.362222,33.214147
"Stephanolepis diaspros",2016,35.364586,33.212039
"Stephanolepis diaspros",2016,35.365011,33.204758
"Stephanolepis diaspros",2010,37.442291,24.427757
"Stephanolepis diaspros",2008,38.343272,23.673391
"Stephanolepis diaspros",2010,36.943264,27.164685
"Stephanolepis diaspros",2021,35.897534,14.497604
"Stephanolepis diaspros",2022,35.254889,25.737651
"Stephanolepis diaspros",2022,35.252318,25.731329
"Stephanolepis diaspros",2022,35.903272,14.507197
"Stephanolepis diaspros",2022,35.913297,14.508033
"Stephanolepis diaspros",2022,35.917233,14.502633
"Stephanolepis diaspros",2022,35.90254,14.516582
"Stephanolepis diaspros",2022,35.905364,14.501001
"Stephanolepis diaspros",2022,35.897448,14.500489
"Stephanolepis diaspros",2022,35.895359,14.526095
"Stephanolepis diaspros",2022,35.902256,14.512045
"Stephanolepis diaspros",2022,35.902888,14.515343
"Stephanolepis diaspros",2022,36.061961,14.282768
"Stephanolepis diaspros",2022,35.901204,14.519555
"Stephanolepis diaspros",2022,35.897369,14.500427
"Stephanolepis diaspros",2022,35.9025,14.500535
"Stephanolepis diaspros",2022,35.902289,14.500939
"Stephanolepis diaspros",2023,35.3605,33.6457
"Stephanolepis diaspros",2023,35.3623,33.6497
"Stephanolepis diaspros",2023,35.3611,33.1886
"Stephanolepis diaspros",2023,35.3612,33.1952
"Stephanolepis diaspros",2023,34.982822,33.983742
"Stephanolepis diaspros",2023,37.566378,22.792978
"Stephanolepis diaspros",2023,35.898007,14.500578
"Stephanolepis diaspros",2023,35.903116,14.516671
"Stephanolepis diaspros",2023,35.904076,14.508517
"Stephanolepis diaspros",2023,35.90191,14.506206
"Stephanolepis diaspros",2023,35.902872,14.515842
"Stephanolepis diaspros",2023,35.82695,14.5438
"Stephanolepis diaspros",2023,35.957917,14.391972
"Stephanolepis diaspros",2023,35.898007,14.500578
"Stephanolepis diaspros",2023,35.934177,14.342821
"Stephanolepis diaspros",2023,35.89754,14.495149
"Stephanolepis diaspros",2022,36.153056,29.631111
"Stephanolepis diaspros",2022,36.188889,29.61
"Stephanolepis diaspros",2016,35.365011,33.204758
"Stephanolepis diaspros",2016,35.364586,33.212039
"Stephanolepis diaspros",2016,35.362222,33.214147
"Stephanolepis diaspros",2016,35.360894,33.258525
"Stephanolepis diaspros ",1991,33.540851,35.283128
"Stephanolepis diaspros ",2004,34.15049,35.392124
"Stephanolepis diaspros ",2004,33.541294,35.285385
"Stephanolepis diaspros ",2005,34.15049,35.392124
"Stephanolepis diaspros ",2005,34.29471,35.453716
"Stephanolepis diaspros ",2009,34.15049,35.392124
"Stephanolepis diaspros ",2009,33.473234,35.284254
"Stephanolepis diaspros ",2010,33.155921,35.113276
"Stephanolepis diaspros ",2010,33.414471,35.254012
"Stephanolepis diaspros ",2011,34.294721,35.453712
"Stephanolepsis diaspros",2023,34.986021,34.076924
"Stolephorus insularis",2009,32.246944,34.8175
"Stolephorus insularis",2012,32.046944,34.739444
"Stolephorus insularis",2015,32.246944,34.8175
"Stolephorus insularis",2013,36.568889,36.170278
"Synanceia verrucosa",2008,31.524995,34.432354
"Synanceia verrucosa",2010,31.524995,34.432354
"Synanceia verrucosa",2018,31.524995,34.432354
"Synanceia verrucosa",2023,31.524995,34.432354
"Synanceia verrucosa",2015,31.524995,34.432354
"Synanceia verrucosa",2010,31.932156,34.698577
"Synanceia verrucosa",2013,33.288924,35.188562
"Synanceia verrucosa",2012,33.290657,35.184459
"Synanceia verrucosa",2019,35.518325,35.713492
"Synanceia verrucosa",2011,36.764759,35.732719
"Synanceia verrucosa",2020,35.4154,34.136505
"Synchiropus sechellensis",2023,37.8865334,23.7005165
"Synchiropus sechellensis",2023,37.8865334,23.7005165
"Synchiropus sechellensis ",2023,33.025167,34.999833
"Synchiropus sechellensis",2014,36.147357,29.598742
"Synchiropus sechellensis",2016,36.429311,28.235335
"Synchiropus sechellensis",2016,36.423594,28.191172
"Synchiropus sechellensis",2017,36.350013,27.906101
"Synchiropus sechellensis",2018,36.6382,22.87858
"Synchiropus sechellensis",2016,34.691,33.202
"Synchiropus sechellensis",2017,34.975987,34.07565
"Synchiropus sechellensis",2017,31.160066,29.52232
"Synchiropus sechellensis",2014,36.843276,30.925484
"Synchiropus sechellensis ",2017,35.248056,25.737639
"Synchiropus sechellensis ",2018,35.008628,25.742168
"Synchiropus sechellensis",2019,37.122889,25.285761
"Synchiropus sechellensis",2019,37.979342,24.355347
"Synchiropus sechellensis",2020,35.041703,32.276455
"Terapon jarbua",2020,31.079307,29.70232
"Terapon jarbua",2009,32.606555,34.91601
"Terapon jarbua",2010,32.607202,34.916493
"Terapon jarbua",2020,32.909917,21.614417
"Terapon puta",2000,34.294767,35.454539
"Terapon puta",2016,31.264172,32.317486
"Terapon puta ",2012,31.477,34.372
"Terapon puta ",2012,32.912,35.013
"Terapon puta ",2012,31.795,34.619
"Terapon puta",2020,36.75,35.73
"Terapon puta",2021,31.2791,32.2955
"Terapon puta",2019,31.94924328,34.68660518
"Terapon puta",2014,32.21924328,34.76108518
"Terapon puta",2014,32.16074328,34.73980518
"Terapon puta",2015,32.13374328,34.73448518
"Terapon puta",2015,31.94924328,34.64670518
"Terapon puta",2015,32.84699328,34.93930518
"Terapon puta",2015,32.84699328,34.90738518
"Terapon puta",2015,32.93924328,34.92600518
"Terapon puta",2015,32.10449328,34.71852518
"Terapon puta",2015,31.94924328,34.64670518
"Terapon puta",2015,31.94924328,34.64670518
"Terapon puta",2015,32.84699328,34.93930518
"Terapon puta",2015,32.84699328,34.93930518
"Terapon puta",2015,32.84699328,34.93930518
"Terapon puta",2015,32.89199328,34.93664518
"Terapon puta",2015,32.84699328,34.93930518
"Terapon puta",2015,32.84699328,34.93930518
"Terapon puta",2015,32.21924328,34.76108518
"Terapon puta",2015,31.97624328,34.66000518
"Terapon puta",2015,32.08199328,34.70788518
"Terapon puta",2015,31.91999328,34.62542518
"Terapon puta",2015,32.13374328,34.73448518
"Terapon puta",2015,32.13374328,34.73448518
"Terapon puta",2015,32.19224328,34.75044518
"Terapon puta",2016,32.93924328,34.91802518
"Terapon puta",2016,32.39924328,34.75842518
"Terapon puta",2016,32.54324328,34.86216518
"Terapon puta",2016,32.13374328,34.66000518
"Terapon puta",2016,32.10449328,34.71852518
"Terapon puta",2016,32.13374328,34.73448518
"Terapon puta",2016,32.18774328,34.74778518
"Terapon puta",2016,32.13824328,34.73448518
"Terapon puta",2016,31.94924328,34.64670518
"Terapon puta",2016,32.16074328,34.66798518
"Terapon puta",2016,32.05274328,34.69192518
"Terapon puta",2019,31.87049328,34.48976518
"Terapon puta",2019,31.84124328,34.47114518
"Terapon puta",2019,32.08199328,34.61478518
"Terapon puta",2019,32.26199328,34.68394518
"Terapon puta",2019,32.31824328,34.70522518
"Terapon puta ",2021,45.20503,12.2609
"Torquigener hypselogeneion",2009,34.982167,34.075
"Torquigener hypselogeneion",2009,35.062,34.015333
"Torquigener hypselogeneion",2015,35.051389,34.022778
"Torquigener hypselogeneion",2016,35.363394,33.169197
"Torquigener hypselogeneion",2016,35.356183,33.191836
"Torquigener hypselogeneion",2016,35.360894,33.258525
"Torquigener hypselogeneion",2016,35.343944,33.436844
"Torquigener hypselogeneion",2016,35.342614,33.461461
"Torquigener hypselogeneion",2017,34.648851,33.033079
"Torquigener hypselogeneion",2017,34.648851,33.033079
"Torquigener hypselogeneion",2017,34.97,34.01
"Torquigener hypselogeneion",2018,34.691165,33.082527
"Torquigener hypselogeneion",2018,34.614605,33.008388
"Torquigener hypselogeneion",2018,34.569411,32.992302
"Torquigener hypselogeneion",2018,34.981021,33.981417
"Torquigener hypselogeneion",2018,35.060106,34.009925
"Torquigener hypselogeneion",2018,35.060106,34.009925
"Torquigener hypselogeneion",2018,35.04311,32.388206
"Torquigener hypselogeneion",2018,34.98105,34.001492
"Torquigener hypselogeneion",2018,34.700717,33.104634
"Torquigener hypselogeneion",2018,34.649796,33.017975
"Torquigener hypselogeneion",2018,34.964589,32.309598
"Torquigener hypselogeneion",2018,34.979018,33.760397
"Torquigener hypselogeneion",2018,34.817173,33.60434
"Torquigener hypselogeneion",2018,34.968,34.04163333
"Torquigener hypselogeneion",2018,35.041971,34.044135
"Torquigener hypselogeneion",2018,34.965854,34.083321
"Torquigener hypselogeneion",2018,34.98156,33.733536
"Torquigener hypselogeneion",2018,34.691165,33.082527
"Torquigener hypselogeneion",2018,34.614605,33.008388
"Torquigener hypselogeneion",2018,34.670196,33.042436
"Torquigener hypselogeneion",2019,34.98156,33.733536
"Torquigener hypselogeneion",2019,34.669896,33.043526
"Torquigener hypselogeneion",2019,34.669487,33.042533
"Torquigener hypselogeneion",2019,34.670196,33.042436
"Torquigener hypselogeneion",2019,34.669896,33.043526
"Torquigener hypselogeneion",2019,35.679372,34.578026
"Torquigener hypselogeneion",2019,35.693671,34.578134
"Torquigener hypselogeneion",2019,34.669487,33.042533
"Torquigener hypselogeneion",2019,34.669487,33.042533
"Torquigener hypselogeneion",2019,35.061608,34.007262
"Torquigener hypselogeneion",2019,34.670704,33.044819
"Torquigener hypselogeneion",2019,34.78,33.62
"Torquigener hypselogeneion",2019,34.67,33.3
"Torquigener hypselogeneion",2019,34.93,33.67
"Torquigener hypselogeneion",2020,35.285405,33.937907
"Torquigener hypselogeneion",2021,35.3575,33.1865
"Torquigener hypselogeneion",2021,35.3605,33.1938
"Torquigener hypselogeneion",2021,35.3596,33.1826
"Torquigener hypselogeneion",2021,35.3596,33.6159
"Torquigener hypselogeneion",2021,35.3613,33.6306
"Torquigener hypselogeneion",2021,35.3605,33.6457
"Torquigener hypselogeneion",2021,35.3587,33.6011
"Torquigener hypselogeneion",2021,35.3595,33.6041
"Torquigener hypselogeneion",2021,35.3623,33.6497
"Torquigener hypselogeneion",2021,35.3612,33.6456
"Torquigener hypselogeneion",2021,35.3619,33.6148
"Torquigener hypselogeneion",2021,35.6935,34.5629
"Torquigener hypselogeneion",2021,35.6927,34.5613
"Torquigener hypselogeneion",2021,35.6927,34.5604
"Torquigener hypselogeneion",2021,35.6816,34.5797
"Torquigener hypselogeneion",2021,35.6823,34.5793
"Torquigener hypselogeneion",2021,35.362,33.1991
"Torquigener hypselogeneion",2021,35.363,33.1968
"Torquigener hypselogeneion",2021,35.3596,33.1819
"Torquigener hypselogeneion",2021,35.3428,33.3473
"Torquigener hypselogeneion",2021,35.3436,33.3542
"Torquigener hypselogeneion",2021,35.3597,33.2003
"Torquigener hypselogeneion",2021,35.3608,33.2036
"Torquigener hypselogeneion",2021,35.3623,33.1945
"Torquigener hypselogeneion",2021,35.4052,32.9178
"Torquigener hypselogeneion",2021,35.4003,32.9159
"Torquigener hypselogeneion",2021,35.3521,33.2511
"Torquigener hypselogeneion",2021,35.352,33.2495
"Torquigener hypselogeneion",2021,35.3516,33.2755
"Torquigener hypselogeneion",2021,35.3613,33.1976
"Torquigener hypselogeneion",2021,35.3589,33.1777
"Torquigener hypselogeneion",2021,35.3611,33.1886
"Torquigener hypselogeneion",2021,35.3583,33.1878
"Torquigener hypselogeneion",2021,35.3597,33.2001
"Torquigener hypselogeneion",2021,35.3612,33.1952
"Torquigener hypselogeneion",2021,35.3606,33.1796
"Torquigener hypselogeneion",2021,34.885967,32.323567
"Torquigener hypselogeneion",2021,34.886717,32.322917
"Torquigener hypselogeneion",2021,34.886717,32.322917
"Torquigener hypselogeneion",2021,34.886717,32.322917
"Torquigener hypselogeneion",2021,34.88765,32.324217
"Torquigener hypselogeneion",2021,34.559467,33.042133
"Torquigener hypselogeneion",2022,34.9397,32.30465
"Torquigener hypselogeneion",2022,34.942317,32.307483
"Torquigener hypselogeneion",2022,34.942317,32.307483
"Torquigener hypselogeneion",2022,34.942317,32.307483
"Torquigener hypselogeneion",2022,34.942317,32.307483
"Torquigener hypselogeneion",2022,34.942317,32.307483
